"COD_REG","COD_CM","COD_PRO","PRO_COM","COMUNE","eastmost1","eastmost2","westmost1","westmost2","northmost1","northmost2","southmost1","southmost2"
1,0,103,103075,"Villadossola",8.29176011703251,46.0836423343656,8.22642078171925,46.0596247684066,8.25511723162479,46.0940161056973,8.23687041537217,46.0448221439311
1,0,103,103076,"Villette",8.557771763438,46.1495973552452,8.51616087545294,46.1085414189907,8.53373920473218,46.1645184401495,8.51906920906213,46.1071766753513
1,0,103,103054,"Pieve Vergonte",8.33308966887594,45.9826336823745,8.22115083147263,46.0005517682494,8.2618522505618,46.0223730846559,8.28992107319678,45.9515608945578
1,0,103,103055,"Premeno",8.62048096847645,45.9888996146791,8.57455095029038,45.9833421668665,8.60340897920229,46.0002720170726,8.60185000108921,45.9655973791685
1,0,103,103069,"Valstrona",8.35765808249785,45.9079047226836,8.20403771261161,45.9367518341548,8.27489286654095,45.9571592635263,8.32455603030588,45.8886958877046
18,0,102,102040,"Soriano Calabro",16.2540981989033,38.6094665177536,16.1600764906481,38.6333453167153,16.1766216224219,38.641127912128,16.2292014527824,38.5947380828899
18,0,102,102041,"Spadola",16.3772652114516,38.5668310408876,16.2906251792134,38.5790002688973,16.3377643459212,38.6091286869796,16.3731275688546,38.5639154276988
1,0,103,103077,"Vogogna",8.33167204667448,46.0339675275152,8.26487853621562,46.0427286726008,8.26487853621562,46.0427286726008,8.30890091400982,45.9942983809973
16,0,110,110009,"Trani",16.4675878464091,41.2557563159743,16.3269234650437,41.2693394064484,16.3548262164919,41.3058469551141,16.35770727811,41.1612724337673
14,0,94,94024,"Longano",14.2793270032012,41.4871719917702,14.2137471802905,41.505611638337,14.2435644494218,41.5584579576375,14.2550938053656,41.4840040730469
18,0,102,102033,"San Costantino Calabro",16.1062339186824,38.6270445886085,16.0671989599716,38.633231291474,16.0752449818512,38.6443302916958,16.090044594563,38.6079287511996
18,0,102,102034,"San Gregorio d'Ippona",16.1425125536824,38.6421868514955,16.070544353029,38.6440671870039,16.0905816815645,38.6684752475855,16.1102166800244,38.6305844320284
1,0,103,103016,"Cannero Riviera",8.7147584299083,46.0082063941606,8.62585895245913,46.0245494261478,8.64642025256212,46.0304875526424,8.69056415594736,45.9927559628066
1,0,103,103027,"Cursolo-Orasso",8.62984571317541,46.1220342496363,8.48344173513954,46.0604903750408,8.61091179142339,46.1244553999665,8.511196045371,46.051423238292
18,0,102,102042,"Spilinga",15.9606401196164,38.5988720565262,15.8824990394858,38.6262968623933,15.8903667614303,38.6356177383967,15.9580993203639,38.5934231413463
18,0,102,102043,"Stefanaconi",16.1930909195808,38.654514067903,16.1122717521334,38.6750460882016,16.1387057433463,38.6956351888196,16.1587150359912,38.6315475458098
1,0,103,103006,"Baceno",8.34338387582088,46.3584761604413,8.19618571455132,46.3023673860599,8.31867781004749,46.3862892582712,8.33112514858669,46.2462717510689
1,0,103,103014,"Calasca-Castiglione",8.23752486058732,45.9682294905858,8.09071245517312,46.0126612887755,8.22349101396775,46.0384588553824,8.20900320512141,45.9450465568727
1,0,103,103070,"Vanzone con San Carlo",8.13734010773643,45.9975861231674,8.06326984534373,46.0029758324659,8.09021706636988,46.0127158507009,8.09693289264507,45.953888879834
1,0,103,103061,"San Bernardino Verbano",8.53743192139071,45.9515032634723,8.39367957211511,46.0290166743777,8.41964567491566,46.0446228773862,8.50060704715443,45.9458535407547
1,0,103,103023,"Cossogno",8.52081617646733,45.9690124819011,8.41728062206661,46.0468339084724,8.48722753832489,46.0606469371802,8.50165403513208,45.9587286297601
1,0,103,103038,"Loreglia",8.38769056754364,45.9299496285221,8.34861906747539,45.9444537411006,8.34862194954698,45.9454122993457,8.37506296294387,45.898600280658
1,0,103,103039,"Macugnaga",8.04529515687117,45.938609466907,7.86840132113122,45.9376381043084,7.97784250655653,45.9995120433648,7.96201002957055,45.9006708951633
1,0,103,103045,"Miazzina",8.54680536051031,45.9808189146171,8.49283706259393,46.0264666181844,8.52093302916823,46.0622422096057,8.5271215137225,45.9730708963965
18,0,102,102024,"Nardodipace",16.3929103169684,38.4473034386757,16.2887704596586,38.4398022820872,16.3526144821373,38.5006608045872,16.3500644274745,38.4288749864854
11,0,109,109016,"Monte Giberto",13.6527228669691,43.0923690857609,13.595246268698,43.0896055252671,13.6259154647305,43.1220020043919,13.6198333222334,43.0753475990871
11,0,109,109040,"Torre San Patrizio",13.650381204471,43.1849734174566,13.5911223038618,43.1746328993982,13.6139810341119,43.205077335334,13.6217979416192,43.1690197632179
14,0,94,94023,"Isernia",14.2770391576623,41.5570347890883,14.1615733008379,41.6190041846956,14.2181315090447,41.6757676279049,14.2537642103552,41.5465350764078
1,0,103,103066,"Trarego Viggiona",8.7045099649989,46.0333210623184,8.56621949883076,46.046704206411,8.60273187714787,46.0528445948678,8.6260368178054,46.0246400143373
18,0,102,102050,"Zungri",16.0296442247101,38.639954316757,15.9383475741026,38.628548459567,15.9957007485274,38.6688511144515,15.948719061848,38.6154326689705
9,0,50,50040,"Casciana Terme Lari",10.6560283455055,43.5161609234232,10.5445818420352,43.51728897386,10.5706584711249,43.6418991869897,10.6014393903078,43.4828674658368
18,0,102,102029,"Polia",16.370493100884,38.7434500448804,16.2557082916414,38.7483316926468,16.3272403453291,38.7708282994844,16.3242687322458,38.7259106423286
1,0,103,103007,"Bannio Anzino",8.19269047191485,45.9557125602772,8.06498652408163,45.9352756332115,8.13734010773643,45.9975861231674,8.08686133102971,45.9221724027526
1,0,103,103071,"Varzo",8.29110781485157,46.2019443404387,8.08042784633789,46.2607659606913,8.19435750719221,46.3032319954878,8.28563891193783,46.1682682470666
18,0,102,102035,"San Nicola da Crissa",16.345433490837,38.6669453259814,16.2488131241671,38.6788402428829,16.2597423735703,38.6963514860752,16.2850332467062,38.6528553769249
1,0,103,103028,"Domodossola",8.30683269207765,46.110672191174,8.19628546488509,46.1789879595952,8.19628546488509,46.1789879595952,8.29309769410676,46.0830926123631
14,0,94,94020,"ForlÃ¬ del Sannio",14.2248999957741,41.7224086346041,14.1481327413257,41.6541931414589,14.1819258294276,41.7331602413775,14.1744215603158,41.6354899234813
1,0,103,103008,"Baveno",8.53471179886738,45.9185822811665,8.45564809123638,45.9216351555366,8.48808395792684,45.9372173985379,8.51290159900441,45.8934116711403
1,0,103,103009,"Bee",8.59281505259405,45.9651065335345,8.5654986402444,45.96956911875,8.58343705232799,45.9809718199167,8.57981040891173,45.9580526863924
1,0,103,103010,"Belgirate",8.59544622472312,45.8358245196418,8.56025969056427,45.8518379329124,8.57802458429341,45.8606119503544,8.59380082869023,45.8282455749335
18,0,102,102036,"Sant'Onofrio",16.2112580390658,38.6592640948639,16.1307461887384,38.6927226245046,16.1493703612127,38.7112264396373,16.1992975468029,38.649195781407
18,0,102,102025,"Nicotera",15.9728287413673,38.5354643085508,15.9074954113475,38.5608193724828,15.9328486697196,38.5966205788951,15.9185680590832,38.5067681265569
1,0,103,103062,"Santa Maria Maggiore",8.49388833080697,46.2082149273181,8.41141951481258,46.1799651114124,8.44426462290796,46.2494696768299,8.41990092334928,46.0697392486995
11,0,109,109009,"Lapedona",13.8155668014083,43.1240134279036,13.7450031657662,43.0968673867459,13.7811901369918,43.1316478066158,13.7766426298025,43.0765521224579
1,0,103,103040,"Madonna del Sasso",8.37720724535466,45.7982065295198,8.31510977422444,45.7833871596251,8.32230963381451,45.8091284001098,8.31821223696994,45.7669165283726
1,0,103,103042,"Masera",8.42842321923388,46.1696968640752,8.3013361397799,46.1287649490164,8.41141951481258,46.1799651114124,8.3094084773007,46.1155388392874
1,0,103,103017,"Cannobio",8.72906232585162,46.0262537117482,8.59327786559497,46.0577569421819,8.6476903994885,46.1231661608392,8.7147584299083,46.0082063941606
1,0,103,103037,"Intragna",8.58527929909089,46.0075833871829,8.52946553431791,46.0250617421811,8.53238418641451,46.0315403959313,8.57020776220766,45.9815168433884
9,0,46,46036,"Fabbriche di Vergemoli",10.4730774279564,44.0115780131621,10.3239703969134,44.0344644401813,10.3723302022895,44.0629922986363,10.422664338754,43.9912954739774
1,0,103,103067,"Trasquera",8.23617944888938,46.2051860109235,8.13897878905932,46.2263381764823,8.15272986483962,46.2647311400974,8.17034141810672,46.1763141066832
1,0,103,103046,"Montecrestese",8.45630037585094,46.263297375501,8.30675655002849,46.1407005736402,8.4214387563911,46.2992921866013,8.30675655002849,46.1407005736402
14,0,94,94021,"Fornelli",14.1662111767241,41.6377508270981,14.1176925903983,41.6312302039188,14.1483413020193,41.6513928782783,14.1479057336986,41.5667401114307
18,0,102,102030,"Ricadi",15.887115053351,38.6234604376773,15.8258885030958,38.6231351420439,15.8711181646846,38.672358240193,15.8567330201789,38.603312744475
18,0,102,102037,"Serra San Bruno",16.3731275688546,38.5639154276988,16.2627963577883,38.5683254771246,16.3076932327126,38.5902721703493,16.3279237899397,38.5165137770981
1,0,103,103018,"Caprezzo",8.57170122900823,45.9840875550981,8.52371599136832,46.0049853460001,8.54020758247927,46.0124871059237,8.55424938083055,45.9742059631837
18,0,102,102027,"Pizzo",16.2318761047872,38.8111168176094,16.1468693061817,38.7242550973413,16.2277510752808,38.8123900087561,16.1522164200366,38.7070196035816
11,0,109,109014,"Montefalcone Appennino",13.4934878081742,42.9886998136385,13.413039365178,42.9864973079454,13.4600019207086,43.0204314239948,13.4485835677713,42.9655615678256
